Raw_signal,Signal_with_offset_removed,Schmitt_trigger_output,Pulses_counted
-13.000000,-3.626183,0.000000,51.000000
-13.000000,-3.444874,0.000000,51.000000
-13.000000,-3.272631,0.000000,51.000000
-13.000000,-3.108999,0.000000,51.000000
-13.000000,-2.953549,0.000000,51.000000
-13.000000,-2.805872,0.000000,51.000000
-13.000000,-2.665579,0.000000,51.000000
-12.000000,-1.532300,0.000000,51.000000
-12.000000,-1.455685,0.000000,51.000000
-11.000000,-0.382900,0.000000,51.000000
-11.000000,-0.363755,0.000000,51.000000
-11.000000,-0.345568,0.000000,51.000000
-10.000000,0.671711,0.000000,51.000000
-10.000000,0.638125,0.000000,51.000000
-10.000000,0.606219,0.000000,51.000000
-9.000000,1.575909,1.000000,52.000000
-9.000000,1.497113,1.000000,52.000000
-8.000000,2.422257,1.000000,52.000000
-8.000000,2.301145,1.000000,52.000000
-8.000000,2.186088,1.000000,52.000000
-7.000000,3.076783,1.000000,52.000000
-7.000000,2.922944,1.000000,52.000000
-7.000000,2.776797,1.000000,52.000000
-7.000000,2.637957,1.000000,52.000000
-7.000000,2.506059,1.000000,52.000000
-6.000000,3.380756,1.000000,52.000000
-6.000000,3.211718,1.000000,52.000000
-6.000000,3.051132,1.000000,52.000000
-6.000000,2.898575,1.000000,52.000000
-6.000000,2.753647,1.000000,52.000000
-6.000000,2.615964,1.000000,52.000000
-7.000000,1.485166,1.000000,52.000000
-8.000000,0.410907,1.000000,52.000000
-8.000000,0.390362,1.000000,52.000000
-8.000000,0.370844,1.000000,52.000000
-9.000000,-0.647698,1.000000,52.000000
-9.000000,-0.615314,1.000000,52.000000
-9.000000,-0.584548,1.000000,52.000000
-10.000000,-1.555321,0.000000,52.000000
-11.000000,-2.477554,0.000000,52.000000
-11.000000,-2.353677,0.000000,52.000000
-12.000000,-3.235992,0.000000,52.000000
-12.000000,-3.074193,0.000000,52.000000
-13.000000,-3.920484,0.000000,52.000000
-13.000000,-3.724459,0.000000,52.000000
-14.000000,-4.538235,0.000000,52.000000
-14.000000,-4.311323,0.000000,52.000000
-15.000000,-5.095757,0.000000,52.000000
-15.000000,-4.840969,0.000000,52.000000
-15.000000,-4.598921,0.000000,52.000000
-15.000000,-4.368975,0.000000,52.000000
-16.000000,-5.150526,0.000000,52.000000
-16.000000,-4.893000,0.000000,52.000000
-16.000000,-4.648350,0.000000,52.000000
-16.000000,-4.415932,0.000000,52.000000
-16.000000,-4.195135,0.000000,52.000000
-16.000000,-3.985378,0.000000,52.000000
-16.000000,-3.786110,0.000000,52.000000
-16.000000,-3.596804,0.000000,52.000000
-16.000000,-3.416964,0.000000,52.000000
-15.000000,-2.246115,0.000000,52.000000
-15.000000,-2.133808,0.000000,52.000000
-15.000000,-2.027119,0.000000,52.000000
-14.000000,-0.925763,0.000000,52.000000
-14.000000,-0.879475,0.000000,52.000000
-14.000000,-0.835501,0.000000,52.000000
-13.000000,0.206274,0.000000,52.000000
-12.000000,1.195960,1.000000,53.000000
-12.000000,1.136162,1.000000,53.000000
-11.000000,2.079353,1.000000,53.000000
-11.000000,1.975386,1.000000,53.000000
-10.000000,2.876616,1.000000,53.000000
-10.000000,2.732786,1.000000,53.000000
-9.000000,3.596147,1.000000,53.000000
-8.000000,4.416339,1.000000,53.000000
-8.000000,4.195522,1.000000,53.000000
-7.000000,4.985745,1.000000,53.000000
-7.000000,4.736458,1.000000,53.000000
-6.000000,5.499635,1.000000,53.000000
-6.000000,5.224653,1.000000,53.000000
-5.000000,5.963420,1.000000,53.000000
-4.000000,6.665249,1.000000,53.000000
-4.000000,6.331987,1.000000,53.000000
-4.000000,6.015388,1.000000,53.000000
-4.000000,5.714618,1.000000,53.000000
-4.000000,5.428887,1.000000,53.000000
-4.000000,5.157443,1.000000,53.000000
-4.000000,4.899571,1.000000,53.000000
-4.000000,4.654593,1.000000,53.000000
-4.000000,4.421863,1.000000,53.000000
-5.000000,3.200769,1.000000,53.000000
-5.000000,3.040731,1.000000,53.000000
-5.000000,2.888694,1.000000,53.000000
-6.000000,1.744260,1.000000,53.000000
-6.000000,1.657046,1.000000,53.000000
-7.000000,0.574194,1.000000,53.000000
-7.000000,0.545484,1.000000,53.000000
-8.000000,-0.481790,1.000000,53.000000
-8.000000,-0.457701,1.000000,53.000000
-9.000000,-1.434815,0.000000,53.000000
-9.000000,-1.363074,0.000000,53.000000
-10.000000,-2.294921,0.000000,53.000000
-10.000000,-2.180175,0.000000,53.000000
-10.000000,-2.071166,0.000000,53.000000
-11.000000,-2.967607,0.000000,53.000000
-11.000000,-2.819227,0.000000,53.000000
-12.000000,-3.678266,0.000000,53.000000
-12.000000,-3.494352,0.000000,53.000000
-13.000000,-4.319635,0.000000,53.000000
-13.000000,-4.103653,0.000000,53.000000
-13.000000,-3.898470,0.000000,53.000000
-13.000000,-3.703547,0.000000,53.000000
-13.000000,-3.518370,0.000000,53.000000
-13.000000,-3.342451,0.000000,53.000000
-13.000000,-3.175329,0.000000,53.000000
-13.000000,-3.016563,0.000000,53.000000
-13.000000,-2.865735,0.000000,53.000000
-13.000000,-2.722448,0.000000,53.000000
-13.000000,-2.586326,0.000000,53.000000
-12.000000,-1.457009,0.000000,53.000000
-12.000000,-1.384159,0.000000,53.000000
-12.000000,-1.314951,0.000000,53.000000
-11.000000,-0.249204,0.000000,53.000000
-11.000000,-0.236744,0.000000,53.000000
-11.000000,-0.224907,0.000000,53.000000
-10.000000,0.786339,0.000000,53.000000
-10.000000,0.747022,0.000000,53.000000
-10.000000,0.709671,0.000000,53.000000
-8.000000,2.674188,1.000000,54.000000
-8.000000,2.540478,1.000000,54.000000
-8.000000,2.413454,1.000000,54.000000
-7.000000,3.292781,1.000000,54.000000
-7.000000,3.128142,1.000000,54.000000
-7.000000,2.971735,1.000000,54.000000
-6.000000,3.823148,1.000000,54.000000
-6.000000,3.631991,1.000000,54.000000
-6.000000,3.450391,1.000000,54.000000
-6.000000,3.277872,1.000000,54.000000
-6.000000,3.113978,1.000000,54.000000
-7.000000,1.958279,1.000000,54.000000
-7.000000,1.860365,1.000000,54.000000
-7.000000,1.767346,1.000000,54.000000
-7.000000,1.678979,1.000000,54.000000
-7.000000,1.595030,1.000000,54.000000
-8.000000,0.515278,1.000000,54.000000
-8.000000,0.489514,1.000000,54.000000
-8.000000,0.465039,1.000000,54.000000
-9.000000,-0.558213,1.000000,54.000000
-9.000000,-0.530303,1.000000,54.000000
-10.000000,-1.503788,0.000000,54.000000
-10.000000,-1.428598,0.000000,54.000000
-11.000000,-2.357168,0.000000,54.000000
-12.000000,-3.239309,0.000000,54.000000
-12.000000,-3.077344,0.000000,54.000000
-12.000000,-2.923477,0.000000,54.000000
-13.000000,-3.777304,0.000000,54.000000
-13.000000,-3.588438,0.000000,54.000000
-14.000000,-4.409016,0.000000,54.000000
-14.000000,-4.188564,0.000000,54.000000
-15.000000,-4.979136,0.000000,54.000000
-15.000000,-4.730179,0.000000,54.000000
-15.000000,-4.493670,0.000000,54.000000
-16.000000,-5.268986,0.000000,54.000000
-16.000000,-5.005537,0.000000,54.000000
-16.000000,-4.755260,0.000000,54.000000
-16.000000,-4.517498,0.000000,54.000000
-16.000000,-4.291622,0.000000,54.000000
-16.000000,-4.077042,0.000000,54.000000
-16.000000,-3.873190,0.000000,54.000000
-16.000000,-3.679531,0.000000,54.000000
-16.000000,-3.495554,0.000000,54.000000
-15.000000,-2.320776,0.000000,54.000000
-15.000000,-2.204737,0.000000,54.000000
-15.000000,-2.094500,0.000000,54.000000
-14.000000,-0.989775,0.000000,54.000000
-14.000000,-0.940286,0.000000,54.000000
-12.000000,1.106729,1.000000,55.000000
-12.000000,1.051392,1.000000,55.000000
-11.000000,1.998822,1.000000,55.000000
-10.000000,2.898881,1.000000,55.000000
-10.000000,2.753937,1.000000,55.000000
-9.000000,3.616240,1.000000,55.000000
-9.000000,3.435428,1.000000,55.000000
-8.000000,4.263656,1.000000,55.000000
-8.000000,4.050473,1.000000,55.000000
-7.000000,4.847950,1.000000,55.000000
-7.000000,4.605552,1.000000,55.000000
-6.000000,5.375275,1.000000,55.000000
-6.000000,5.106511,1.000000,55.000000
-6.000000,4.851185,1.000000,55.000000
-5.000000,5.608625,1.000000,55.000000
-5.000000,5.328194,1.000000,55.000000
-4.000000,6.061784,1.000000,55.000000
-4.000000,5.758695,1.000000,55.000000
-4.000000,5.470760,1.000000,55.000000
-4.000000,5.197222,1.000000,55.000000
-4.000000,4.937361,1.000000,55.000000
-4.000000,4.690493,1.000000,55.000000
-4.000000,4.455968,1.000000,55.000000
-4.000000,4.233170,1.000000,55.000000
-4.000000,4.021512,1.000000,55.000000
-5.000000,2.820436,1.000000,55.000000
-5.000000,2.679414,1.000000,55.000000
-5.000000,2.545444,1.000000,55.000000
-6.000000,1.418171,1.000000,55.000000
-6.000000,1.347263,1.000000,55.000000
-6.000000,1.279900,1.000000,55.000000
-7.000000,0.215905,1.000000,55.000000
-7.000000,0.205110,1.000000,55.000000
-8.000000,-0.805146,1.000000,55.000000
-8.000000,-0.764889,1.000000,55.000000
-9.000000,-1.726645,0.000000,55.000000
-9.000000,-1.640312,0.000000,55.000000
-10.000000,-2.558296,0.000000,55.000000
-10.000000,-2.430382,0.000000,55.000000
-11.000000,-3.308863,0.000000,55.000000
-11.000000,-3.143419,0.000000,55.000000
-12.000000,-3.986248,0.000000,55.000000
-12.000000,-3.786936,0.000000,55.000000
-12.000000,-3.597589,0.000000,55.000000
-12.000000,-3.417710,0.000000,55.000000
-13.000000,-4.246824,0.000000,55.000000
-13.000000,-4.034483,0.000000,55.000000
-13.000000,-3.832758,0.000000,55.000000
-13.000000,-3.641121,0.000000,55.000000
-13.000000,-3.459064,0.000000,55.000000
-13.000000,-3.286112,0.000000,55.000000
-13.000000,-3.121807,0.000000,55.000000
-12.000000,-1.965716,0.000000,55.000000
-12.000000,-1.867431,0.000000,55.000000
-12.000000,-1.774059,0.000000,55.000000
-11.000000,-0.685356,0.000000,55.000000
-11.000000,-0.651089,0.000000,55.000000
-11.000000,-0.618534,0.000000,55.000000
-10.000000,0.412393,0.000000,55.000000
-10.000000,0.391773,0.000000,55.000000
-10.000000,0.372185,0.000000,55.000000
-9.000000,1.353576,1.000000,56.000000
-9.000000,1.285897,1.000000,56.000000
-8.000000,2.221602,1.000000,56.000000
-8.000000,2.110522,1.000000,56.000000
-8.000000,2.004995,1.000000,56.000000
-8.000000,1.904746,1.000000,56.000000
-7.000000,2.809508,1.000000,56.000000
-7.000000,2.669033,1.000000,56.000000
-7.000000,2.535582,1.000000,56.000000
-6.000000,3.408803,1.000000,56.000000
-6.000000,3.238362,1.000000,56.000000
-6.000000,3.076444,1.000000,56.000000
-6.000000,2.922622,1.000000,56.000000
-6.000000,2.776491,1.000000,56.000000
-6.000000,2.637666,1.000000,56.000000
-6.000000,2.505783,1.000000,56.000000
-7.000000,1.380494,1.000000,56.000000
-7.000000,1.311470,1.000000,56.000000
-7.000000,1.245896,1.000000,56.000000
-7.000000,1.183601,1.000000,56.000000
-8.000000,0.124421,1.000000,56.000000
-8.000000,0.118200,1.000000,56.000000
-8.000000,0.112290,1.000000,56.000000
-9.000000,-0.893324,1.000000,56.000000
-9.000000,-0.848658,1.000000,56.000000
-10.000000,-1.806225,0.000000,56.000000
-10.000000,-1.715914,0.000000,56.000000
-11.000000,-2.630118,0.000000,56.000000
-11.000000,-2.498612,0.000000,56.000000
-12.000000,-3.373682,0.000000,56.000000
-12.000000,-3.204998,0.000000,56.000000
-13.000000,-4.044748,0.000000,56.000000
-13.000000,-3.842510,0.000000,56.000000
-14.000000,-4.650385,0.000000,56.000000
-14.000000,-4.417866,0.000000,56.000000
-15.000000,-5.196972,0.000000,56.000000
-16.000000,-5.937122,0.000000,56.000000
-16.000000,-5.640266,0.000000,56.000000
-16.000000,-5.358253,0.000000,56.000000
-16.000000,-5.090340,0.000000,56.000000
-16.000000,-4.835823,0.000000,56.000000
-16.000000,-4.594032,0.000000,56.000000
-16.000000,-4.364330,0.000000,56.000000
-16.000000,-4.146114,0.000000,56.000000
-16.000000,-3.938808,0.000000,56.000000
-16.000000,-3.741867,0.000000,56.000000
-15.000000,-2.554773,0.000000,56.000000
-15.000000,-2.427034,0.000000,56.000000
-15.000000,-2.305683,0.000000,56.000000
-14.000000,-1.190399,0.000000,56.000000
-14.000000,-1.130879,0.000000,56.000000
-13.000000,-0.074335,0.000000,56.000000
-13.000000,-0.070619,0.000000,56.000000
-12.000000,0.932912,0.000000,56.000000
-12.000000,0.886267,0.000000,56.000000
-11.000000,1.841953,1.000000,57.000000
-11.000000,1.749856,1.000000,57.000000
-10.000000,2.662363,1.000000,57.000000
-10.000000,2.529245,1.000000,57.000000
-9.000000,3.402782,1.000000,57.000000
-8.000000,4.232643,1.000000,57.000000
-8.000000,4.021011,1.000000,57.000000
-7.000000,4.819961,1.000000,57.000000
-6.000000,5.578962,1.000000,57.000000
-6.000000,5.300014,1.000000,57.000000
-5.000000,6.035013,1.000000,57.000000
-5.000000,5.733263,1.000000,57.000000
-5.000000,5.446599,1.000000,57.000000
-5.000000,5.174270,1.000000,57.000000
-4.000000,5.915556,1.000000,57.000000
-4.000000,5.619778,1.000000,57.000000
-4.000000,5.338789,1.000000,57.000000
-4.000000,5.071849,1.000000,57.000000
-4.000000,4.818257,1.000000,57.000000
-4.000000,4.577344,1.000000,57.000000
-4.000000,4.348477,1.000000,57.000000
-4.000000,4.131053,1.000000,57.000000
-4.000000,3.924500,1.000000,57.000000
-5.000000,2.728275,1.000000,57.000000
-5.000000,2.591861,1.000000,57.000000
-5.000000,2.462268,1.000000,57.000000
-6.000000,1.339155,1.000000,57.000000
-6.000000,1.272197,1.000000,57.000000
-6.000000,1.208587,1.000000,57.000000
-8.000000,-0.851843,1.000000,57.000000
-8.000000,-0.809251,1.000000,57.000000
-9.000000,-1.768788,0.000000,57.000000
-9.000000,-1.680349,0.000000,57.000000
-10.000000,-2.596332,0.000000,57.000000
-10.000000,-2.466515,0.000000,57.000000
-11.000000,-3.343189,0.000000,57.000000
-11.000000,-3.176029,0.000000,57.000000
-11.000000,-3.017227,0.000000,57.000000
-12.000000,-3.866365,0.000000,57.000000
-12.000000,-3.673047,0.000000,57.000000
-12.000000,-3.489395,0.000000,57.000000
-13.000000,-4.314926,0.000000,57.000000
-13.000000,-4.099180,0.000000,57.000000
-13.000000,-3.894220,0.000000,57.000000
-13.000000,-3.699509,0.000000,57.000000
-13.000000,-3.514534,0.000000,57.000000
-13.000000,-3.338808,0.000000,57.000000
-13.000000,-3.171867,0.000000,57.000000
-13.000000,-3.013273,0.000000,57.000000
-13.000000,-2.862610,0.000000,57.000000
-13.000000,-2.719480,0.000000,57.000000
-12.000000,-1.583506,0.000000,57.000000
-12.000000,-1.504331,0.000000,57.000000
-12.000000,-1.429114,0.000000,57.000000
-11.000000,-0.357658,0.000000,57.000000
-11.000000,-0.339775,0.000000,57.000000
-11.000000,-0.322786,0.000000,57.000000
-10.000000,0.693353,0.000000,57.000000
-10.000000,0.658685,0.000000,57.000000
-10.000000,0.625751,0.000000,57.000000
-9.000000,1.594463,1.000000,58.000000
-9.000000,1.514740,1.000000,58.000000
-9.000000,1.439003,1.000000,58.000000
-8.000000,2.367053,1.000000,58.000000
-8.000000,2.248700,1.000000,58.000000
-8.000000,2.136265,1.000000,58.000000
-7.000000,3.029451,1.000000,58.000000
-7.000000,2.877979,1.000000,58.000000
-7.000000,2.734080,1.000000,58.000000
-7.000000,2.597376,1.000000,58.000000
-6.000000,3.467507,1.000000,58.000000
-6.000000,3.294132,1.000000,58.000000
-6.000000,3.129425,1.000000,58.000000
-6.000000,2.972954,1.000000,58.000000
-6.000000,2.824306,1.000000,58.000000
-6.000000,2.683091,1.000000,58.000000
-6.000000,2.548936,1.000000,58.000000
-7.000000,1.421489,1.000000,58.000000
-7.000000,1.350415,1.000000,58.000000
-8.000000,0.282894,1.000000,58.000000
-8.000000,0.268749,1.000000,58.000000
-8.000000,0.255312,1.000000,58.000000
-9.000000,-0.757454,1.000000,58.000000
-9.000000,-0.719582,1.000000,58.000000
-10.000000,-1.683602,0.000000,58.000000
-10.000000,-1.599422,0.000000,58.000000
-10.000000,-1.519451,0.000000,58.000000
-11.000000,-2.443479,0.000000,58.000000
-12.000000,-3.321304,0.000000,58.000000
-12.000000,-3.155239,0.000000,58.000000
-12.000000,-2.997477,0.000000,58.000000
-13.000000,-3.847603,0.000000,58.000000
-13.000000,-3.655222,0.000000,58.000000
-14.000000,-4.472462,0.000000,58.000000
-14.000000,-4.248838,0.000000,58.000000
-15.000000,-5.036396,0.000000,58.000000
-15.000000,-4.784576,0.000000,58.000000
-16.000000,-5.545347,0.000000,58.000000
-16.000000,-5.268080,0.000000,58.000000
-16.000000,-5.004677,0.000000,58.000000
-16.000000,-4.754442,0.000000,58.000000
-16.000000,-4.516720,0.000000,58.000000
-16.000000,-4.290884,0.000000,58.000000
-16.000000,-4.076340,0.000000,58.000000
-16.000000,-3.872522,0.000000,58.000000
-16.000000,-3.678896,0.000000,58.000000
-16.000000,-3.494951,0.000000,58.000000
-16.000000,-3.320204,0.000000,58.000000
-15.000000,-2.154194,0.000000,58.000000
-15.000000,-2.046484,0.000000,58.000000
-15.000000,-1.944160,0.000000,58.000000
-14.000000,-0.846952,0.000000,58.000000
-14.000000,-0.804605,0.000000,58.000000
-14.000000,-0.764375,0.000000,58.000000
-13.000000,0.273844,0.000000,58.000000
-13.000000,0.260152,0.000000,58.000000
-12.000000,1.247145,1.000000,59.000000
-12.000000,1.184788,1.000000,59.000000
-11.000000,2.125548,1.000000,59.000000
-11.000000,2.019271,1.000000,59.000000
-10.000000,2.918307,1.000000,59.000000
-10.000000,2.772392,1.000000,59.000000
-9.000000,3.633772,1.000000,59.000000
-8.000000,4.452084,1.000000,59.000000
-8.000000,4.229479,1.000000,59.000000
-6.000000,6.018005,1.000000,59.000000
-6.000000,5.717105,1.000000,59.000000
-5.000000,6.431250,1.000000,59.000000
-5.000000,6.109687,1.000000,59.000000
-5.000000,5.804203,1.000000,59.000000
-5.000000,5.513992,1.000000,59.000000
-4.000000,6.238293,1.000000,59.000000
-4.000000,5.926378,1.000000,59.000000
-4.000000,5.630059,1.000000,59.000000
-4.000000,5.348556,1.000000,59.000000
-4.000000,5.081128,1.000000,59.000000
-4.000000,4.827071,1.000000,59.000000
-4.000000,4.585718,1.000000,59.000000
-4.000000,4.356432,1.000000,59.000000
-5.000000,3.138610,1.000000,59.000000
-5.000000,2.981680,1.000000,59.000000
-5.000000,2.832596,1.000000,59.000000
-5.000000,2.690966,1.000000,59.000000
-6.000000,1.556417,1.000000,59.000000
-6.000000,1.478597,1.000000,59.000000
-7.000000,0.404667,1.000000,59.000000
-7.000000,0.384434,1.000000,59.000000
-7.000000,0.365212,1.000000,59.000000
-8.000000,-0.653049,1.000000,59.000000
-8.000000,-0.620396,1.000000,59.000000
-9.000000,-1.589375,0.000000,59.000000
-9.000000,-1.509907,0.000000,59.000000
-10.000000,-2.434411,0.000000,59.000000
-10.000000,-2.312691,0.000000,59.000000
-11.000000,-3.197056,0.000000,59.000000
-11.000000,-3.037203,0.000000,59.000000
-11.000000,-2.885343,0.000000,59.000000
-12.000000,-3.741076,0.000000,59.000000
-12.000000,-3.554022,0.000000,59.000000
-12.000000,-3.376321,0.000000,59.000000
-13.000000,-4.207504,0.000000,59.000000
-13.000000,-3.997129,0.000000,59.000000
-13.000000,-3.797274,0.000000,59.000000
-13.000000,-3.607410,0.000000,59.000000
-13.000000,-3.427040,0.000000,59.000000
-13.000000,-3.255688,0.000000,59.000000
-13.000000,-3.092903,0.000000,59.000000
-13.000000,-2.938258,0.000000,59.000000
-13.000000,-2.791346,0.000000,59.000000
-13.000000,-2.651778,0.000000,59.000000
-13.000000,-2.519190,0.000000,59.000000
-13.000000,-2.393230,0.000000,59.000000
-12.000000,-1.273569,0.000000,59.000000
-11.000000,-0.209890,0.000000,59.000000
-11.000000,-0.199396,0.000000,59.000000
-10.000000,0.810574,0.000000,59.000000
-10.000000,0.770045,0.000000,59.000000
-10.000000,0.731543,0.000000,59.000000
-9.000000,1.694965,1.000000,60.000000
-9.000000,1.610217,1.000000,60.000000
-9.000000,1.529706,1.000000,60.000000
-8.000000,2.453221,1.000000,60.000000
-8.000000,2.330560,1.000000,60.000000
-8.000000,2.214032,1.000000,60.000000
-7.000000,3.103330,1.000000,60.000000
-7.000000,2.948164,1.000000,60.000000
-7.000000,2.800756,1.000000,60.000000
-7.000000,2.660718,1.000000,60.000000
-6.000000,3.527682,1.000000,60.000000
-6.000000,3.351298,1.000000,60.000000
-6.000000,3.183733,1.000000,60.000000
-6.000000,3.024546,1.000000,60.000000
-6.000000,2.873319,1.000000,60.000000
-6.000000,2.729653,1.000000,60.000000
-6.000000,2.593170,1.000000,60.000000
-7.000000,1.463511,1.000000,60.000000
-7.000000,1.390336,1.000000,60.000000
-7.000000,1.320819,1.000000,60.000000
-8.000000,0.254778,1.000000,60.000000
-8.000000,0.242040,1.000000,60.000000
-8.000000,0.229938,1.000000,60.000000
-9.000000,-0.781559,1.000000,60.000000
-9.000000,-0.742481,1.000000,60.000000
-9.000000,-0.705358,1.000000,60.000000
-10.000000,-1.670090,0.000000,60.000000
-10.000000,-1.586585,0.000000,60.000000
-11.000000,-2.507256,0.000000,60.000000
-11.000000,-2.381893,0.000000,60.000000
-12.000000,-3.262798,0.000000,60.000000
-12.000000,-3.099658,0.000000,60.000000
-13.000000,-3.944675,0.000000,60.000000
-13.000000,-3.747442,0.000000,60.000000
-13.000000,-3.560070,0.000000,60.000000
-14.000000,-4.382067,0.000000,60.000000
-14.000000,-4.162964,0.000000,60.000000
-15.000000,-4.954815,0.000000,60.000000
-15.000000,-4.707073,0.000000,60.000000
-15.000000,-4.471720,0.000000,60.000000
-15.000000,-4.248135,0.000000,60.000000
-16.000000,-5.035728,0.000000,60.000000
-16.000000,-4.783941,0.000000,60.000000
-16.000000,-4.544744,0.000000,60.000000
-16.000000,-4.317507,0.000000,60.000000
-16.000000,-4.101631,0.000000,60.000000
-16.000000,-3.896549,0.000000,60.000000
-15.000000,-2.701721,0.000000,60.000000
-15.000000,-2.566635,0.000000,60.000000
-15.000000,-2.438303,0.000000,60.000000
-14.000000,-1.316387,0.000000,60.000000
-14.000000,-1.250567,0.000000,60.000000
-14.000000,-1.188039,0.000000,60.000000
-13.000000,-0.128637,0.000000,60.000000
-13.000000,-0.122206,0.000000,60.000000
-12.000000,0.883904,0.000000,60.000000
-12.000000,0.839709,0.000000,60.000000
-12.000000,0.797724,0.000000,60.000000
-11.000000,1.757837,1.000000,61.000000
-11.000000,1.669946,1.000000,61.000000
-10.000000,2.586449,1.000000,61.000000
-10.000000,2.457126,1.000000,61.000000
-9.000000,3.334270,1.000000,61.000000
-9.000000,3.167556,1.000000,61.000000
-8.000000,4.009178,1.000000,61.000000
-8.000000,3.808719,1.000000,61.000000
-7.000000,4.618283,1.000000,61.000000
-7.000000,4.387369,1.000000,61.000000
-6.000000,5.168001,1.000000,61.000000
-6.000000,4.909601,1.000000,61.000000
-6.000000,4.664121,1.000000,61.000000
-5.000000,5.430914,1.000000,61.000000
-5.000000,5.159369,1.000000,61.000000
-5.000000,4.901400,1.000000,61.000000
-4.000000,5.656330,1.000000,61.000000
-4.000000,5.373514,1.000000,61.000000
-4.000000,5.104838,1.000000,61.000000
-4.000000,4.849596,1.000000,61.000000
-4.000000,4.607116,1.000000,61.000000
-4.000000,4.376760,1.000000,61.000000
-4.000000,4.157922,1.000000,61.000000
-4.000000,3.950026,1.000000,61.000000
-4.000000,3.752525,1.000000,61.000000
-5.000000,2.564898,1.000000,61.000000
-5.000000,2.436653,1.000000,61.000000
-5.000000,2.314821,1.000000,61.000000
-6.000000,1.199080,1.000000,61.000000
-6.000000,1.139126,1.000000,61.000000
-6.000000,1.082170,1.000000,61.000000
-7.000000,0.028061,1.000000,61.000000
-7.000000,0.026658,1.000000,61.000000
-8.000000,-0.974675,1.000000,61.000000
-9.000000,-1.925941,0.000000,61.000000
-9.000000,-1.829643,0.000000,61.000000
-10.000000,-2.738161,0.000000,61.000000
-10.000000,-2.601254,0.000000,61.000000
-11.000000,-3.471190,0.000000,61.000000
-11.000000,-3.297630,0.000000,61.000000
-12.000000,-4.132749,0.000000,61.000000
-12.000000,-3.926111,0.000000,61.000000
-12.000000,-3.729806,0.000000,61.000000
-13.000000,-4.543316,0.000000,61.000000
-13.000000,-4.316151,0.000000,61.000000
-13.000000,-4.100344,0.000000,61.000000
-13.000000,-3.895327,0.000000,61.000000
-13.000000,-3.700560,0.000000,61.000000
-13.000000,-3.515532,0.000000,61.000000
-13.000000,-3.339754,0.000000,61.000000
-13.000000,-3.172766,0.000000,61.000000
-13.000000,-3.014128,0.000000,61.000000
-13.000000,-2.863421,0.000000,61.000000
-13.000000,-2.720250,0.000000,61.000000
-12.000000,-1.584238,0.000000,61.000000
-12.000000,-1.505026,0.000000,61.000000
-12.000000,-1.429774,0.000000,61.000000
-11.000000,-0.358286,0.000000,61.000000
-11.000000,-0.340372,0.000000,61.000000
-11.000000,-0.323354,0.000000,61.000000
-10.000000,0.692814,0.000000,61.000000
-10.000000,0.658174,0.000000,61.000000
-10.000000,0.625265,0.000000,61.000000
-9.000000,1.594002,1.000000,62.000000
-9.000000,1.514302,1.000000,62.000000
-9.000000,1.438587,1.000000,62.000000
-8.000000,2.366657,1.000000,62.000000
-8.000000,2.248324,1.000000,62.000000
-8.000000,2.135908,1.000000,62.000000
-7.000000,3.029113,1.000000,62.000000
-7.000000,2.877657,1.000000,62.000000
-7.000000,2.733774,1.000000,62.000000
-7.000000,2.597085,1.000000,62.000000
-7.000000,2.467231,1.000000,62.000000
-6.000000,3.343870,1.000000,62.000000
-6.000000,3.176676,1.000000,62.000000
-6.000000,3.017843,1.000000,62.000000
-6.000000,2.866950,1.000000,62.000000
-6.000000,2.723603,1.000000,62.000000
-7.000000,1.587422,1.000000,62.000000
-7.000000,1.508051,1.000000,62.000000
-7.000000,1.432649,1.000000,62.000000
-8.000000,0.361016,1.000000,62.000000
-8.000000,0.342966,1.000000,62.000000
-8.000000,0.325817,1.000000,62.000000
-9.000000,-0.690474,1.000000,62.000000
-9.000000,-0.655950,1.000000,62.000000
-10.000000,-1.623152,0.000000,62.000000
-10.000000,-1.541994,0.000000,62.000000
-11.000000,-2.464894,0.000000,62.000000
-11.000000,-2.341650,0.000000,62.000000
-12.000000,-3.224567,0.000000,62.000000
-12.000000,-3.063339,0.000000,62.000000
-13.000000,-3.910172,0.000000,62.000000
-13.000000,-3.714664,0.000000,62.000000
-13.000000,-3.528931,0.000000,62.000000
-14.000000,-4.352484,0.000000,62.000000
-14.000000,-4.134859,0.000000,62.000000
-15.000000,-4.928116,0.000000,62.000000
-15.000000,-4.681709,0.000000,62.000000
-15.000000,-4.447624,0.000000,62.000000
-16.000000,-5.225243,0.000000,62.000000
-16.000000,-4.963980,0.000000,62.000000
-16.000000,-4.715780,0.000000,62.000000
-16.000000,-4.479992,0.000000,62.000000
-16.000000,-4.255993,0.000000,62.000000
-16.000000,-4.043194,0.000000,62.000000
-16.000000,-3.841034,0.000000,62.000000
-16.000000,-3.648983,0.000000,62.000000
-16.000000,-3.466534,0.000000,62.000000
-16.000000,-3.293207,0.000000,62.000000
-15.000000,-2.128548,0.000000,62.000000
-15.000000,-2.022120,0.000000,62.000000
-15.000000,-1.921013,0.000000,62.000000
-14.000000,-0.824963,0.000000,62.000000
-14.000000,-0.783714,0.000000,62.000000
-13.000000,0.255471,0.000000,62.000000
-13.000000,0.242698,0.000000,62.000000
-12.000000,1.230563,1.000000,63.000000
-12.000000,1.169035,1.000000,63.000000
-11.000000,2.110583,1.000000,63.000000
